Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
0.0505447,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,5.05447
0.05559917,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,5.559917
0.06115909,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,6.115909
0.067275,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,6.7275
0.0740025,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,7.40025
0.08140275,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,8.140275
0.08954302,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,8.954302
0.09849733,27.71428571,27.75,27.75,27.75,dg3,period_data_dg3.csv,0,0,0,0,9.849733
0.1777167,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.101525597
0.19548837,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.111678157
0.21503721,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.122845974
0.23654093,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.135130571
0.26019502,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.148643627
0.28621452,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.163507988
0.31483598,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.179858792
0.34631957,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.197844666
0.38095153,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.217629134
0.41904669,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.239392052
0.46095135,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.263331252
0.50704649,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.28966438
0.55775114,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.318630819
0.61352625,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.350493898
0.67487888,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.385543291
0.74236677,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.424097621
0.81660344,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.466507379
0.89826379,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.513158121
0.98809016,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.564473927
1.08689918,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.620921322
1.1955891,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.683013456
1.31514801,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.751314801
1.44666281,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.826446281
1.59132909,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,0.909090909
1.750462,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1
1.9255082,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.1
2.11805902,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.21
2.32986492,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.330999999
2.56285141,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.464099998
2.81913656,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.610510003
3.10105021,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.771560999
3.41115523,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,1.948717099
3.75227076,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,2.143588813
4.12749783,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,2.35794769
4.54024761,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,2.593742458
4.99427238,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,2.853116709
5.49369961,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,3.138428375
6.04306957,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,3.452271212
6.64737653,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,3.797498335
7.31211419,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,4.177248172
8.0433256,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,4.594972984
8.84765816,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,5.054470283
9.73242398,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,5.559917313
10.70566638,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,6.115909046
11.77623302,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,6.727499951
12.95385632,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,7.400249945
14.24924195,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,8.140274939
15.67416614,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,8.95430243
17.24158276,27.71428571,27.75,27.75,27.75,dg4,period_data_dg4.csv,0,0,0,0,9.849732676
0.10839492,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.101525597
0.11923441,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.111678154
0.13115785,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.122845969
0.14427364,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.13513057
0.158701,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.148643624
0.1745711,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.163507986
0.19202822,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.179858794
0.21123104,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.197844672
0.23235414,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.217629135
0.25558955,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.239392045
0.28114851,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.263331254
0.30926336,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.289664378
0.3401897,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.31863082
0.37420867,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.350493902
0.41162953,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.385543286
0.45279249,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.424097621
0.49807174,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.466507384
0.54787891,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.513158119
0.6026668,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.564473929
0.66293348,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.620921322
0.72922683,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.683013457
0.80214951,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.751314799
0.88236446,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.826446278
0.97060091,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,0.90909091
1.067661,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1
1.1744271,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.1
1.29186981,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.21
1.42105679,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.330999999
1.56316247,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.4641
1.71947872,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.610510003
1.89142659,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.771561001
2.08056925,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,1.948717102
2.28862617,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,2.143588808
2.51748879,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,2.357947691
2.76923767,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,2.593742461
3.04616144,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,2.85311671
3.35077758,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,3.138428378
3.68585534,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,3.452271217
4.05444087,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,3.797498335
4.45988496,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,4.177248171
4.90587345,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,4.594972983
5.3964608,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,5.054470286
5.93610688,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,5.559917315
6.52971757,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,6.115909048
7.18268932,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,6.727499946
7.90095826,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,7.400249948
8.69105408,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,8.140274937
9.56015949,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,8.954302433
10.51617544,27.71428571,27.75,27.75,27.75,dg5,period_data_dg5.csv,0,0,0,0,9.849732677
0.00101526,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.101526
0.00111678,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.111678
0.00122846,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.122846
0.00135131,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.135131
0.00148644,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.148644
0.00163508,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.163508
0.00179859,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.179859
0.00197845,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.197845
0.00217629,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.217629
0.00239392,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.239392
0.00263331,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.263331
0.00289664,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.289664
0.00318631,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.318631
0.00350494,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.350494
0.00385543,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.385543
0.00424098,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.424098
0.00466507,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.466507
0.00513158,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.513158
0.00564474,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.564474
0.00620921,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.620921
0.00683013,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.683013
0.00751315,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.751315
0.00826446,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.826446
0.00909091,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,0.909091
0.01,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1
0.011,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.1
0.0121,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.21
0.01331,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.331
0.014641,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.4641
0.0161051,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.61051
0.01771561,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.771561
0.01948717,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,1.948717
0.02143589,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,2.143589
0.02357948,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,2.357948
0.02593742,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,2.593742
0.02853117,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,2.853117
0.03138428,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,3.138428
0.03452271,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,3.452271
0.03797498,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,3.797498
0.04177248,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,4.177248
0.04594973,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,4.594973
0.0505447,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,5.05447
0.05559917,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,5.559917
0.06115909,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,6.115909
0.067275,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,6.7275
0.0740025,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,7.40025
0.08140275,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,8.140275
0.08954302,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,8.954302
0.09849733,27.71428571,27.75,27.75,27.75,dp6,period_data_dp6.csv,0,0,0,0,9.849733
0.00010153,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.10153
0.00011168,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.11168
0.00012285,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.12285
0.00013513,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.13513
0.00014864,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.14864
0.00016351,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.16351
0.00017986,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.17986
0.00019784,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.19784
0.00021763,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.21763
0.00023939,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.23939
0.00026333,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.26333
0.00028966,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.28966
0.00031863,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.31863
0.00035049,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.35049
0.00038554,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.38554
0.0004241,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.4241
0.00046651,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.46651
0.00051316,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.51316
0.00056447,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.56447
0.00062092,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.62092
0.00068301,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.68301
0.00075131,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.75131
0.00082645,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.82645
0.00090909,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,0.90909
0.001,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1
0.0011,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.1
0.00121,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.21
0.001331,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.331
0.0014641,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.4641
0.00161051,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.61051
0.00177156,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.77156
0.00194872,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,1.94872
0.00214359,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,2.14359
0.00235795,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,2.35795
0.00259374,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,2.59374
0.00285312,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,2.85312
0.00313843,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,3.13843
0.00345227,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,3.45227
0.0037975,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,3.7975
0.00417725,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,4.17725
0.00459497,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,4.59497
0.00505447,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,5.05447
0.00555992,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,5.55992
0.00611591,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,6.11591
0.0067275,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,6.7275
0.00740025,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,7.40025
0.00814027,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,8.14027
0.0089543,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,8.9543
0.00984973,27.71428571,27.75,27.75,27.75,g1,period_data_g1.csv,0,0,0,0,9.84973
0.01827461,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.101525611
0.02010207,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.111678167
0.02211228,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.122846
0.0243235,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.135130556
0.02675585,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.148643611
0.02943144,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.163508
0.03237458,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.179858778
0.03561204,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.197844667
0.03917324,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.217629111
0.04309057,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.239392056
0.04739963,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.263331278
0.05213959,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.289664389
0.05735355,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.318630833
0.0630889,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.350493889
0.06939779,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.385543278
0.07633757,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.424097611
0.08397133,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.466507389
0.09236846,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.513158111
0.10160531,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.564473944
0.11176584,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.620921333
0.12294242,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.683013444
0.13523666,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.751314778
0.14876033,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.826446278
0.16363636,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,0.909090889
0.18,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1
0.198,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.1
0.2178,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.21
0.23958,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.331
0.263538,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.4641
0.2898918,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.61051
0.31888098,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.771561
0.35076908,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,1.948717111
0.38584599,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,2.143588833
0.42443058,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,2.357947667
0.46687364,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,2.593742444
0.51356101,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,2.853116722
0.56491711,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,3.138428389
0.62140882,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,3.452271222
0.6835497,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,3.797498333
0.75190467,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,4.177248167
0.82709514,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,4.594973
0.90980465,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,5.054470278
1.00078512,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,5.559917333
1.10086363,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,6.115909056
1.21094999,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,6.727499944
1.33204499,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,7.400249944
1.46524949,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,8.140274944
1.61177444,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,8.954302444
1.77295188,27.71428571,27.75,27.75,27.75,g2,period_data_g2.csv,0,0,0,0,9.849732667
0.02162495,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.101525587
0.02378745,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.111678169
0.02616619,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.122845962
0.02878281,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.135130563
0.03166109,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.148643615
0.0348272,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.163507981
0.03830992,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.179858779
0.04214091,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.197844648
0.04635501,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.217629155
0.05099051,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.239392066
0.05608956,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.263331268
0.06169851,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.289664366
0.06786836,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.318630798
0.0746552,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.350493897
0.08212072,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.385543286
0.09033279,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.424097606
